,rxn_id,temperature,ligand,solvent,precursor,base,cosolvent,ligand_PC1,ligand_PC2,ligand_PC3,ligand_PC4,ligand_PC5,ligand_PC6,ligand_PC7,ligand_PC8,ligand_PC9,ligand_PC10,ligand_PC11,ligand_PC12,ligand_PC13,ligand_PC14,ligand_PC15,ligand_PC16,ligand_PC17,ligand_PC18,ligand_PC19,ligand_PC20,ligand_PC21,ligand_PC22,ligand_PC23,ligand_PC24,ligand_PC25,ligand_PC26,ligand_PC27,ligand_PC28,ligand_PC29,ligand_PC30,ligand_PC31,ligand_PC32,ligand_PC33,ligand_PC34,ligand_PC35,ligand_PC36,ligand_PC37,F1,F2,F3,F4,NiCl2.6H2O,[Ni(COD)(DQ)],[Ni(oTol)(Cl)(PPh3)2],[Ni(oTol)(Cl)(TMEDA)],Cs2CO3,DBU,DIPEA,K3PO4,MeOH,none,water,temperature_descriptor
54239,54239,70,Cy-vBRIDP,iPrOH,NiCl2.6H2O,K3PO4,MeOH,0.5676686961402629,0.4987412355860747,0.3267092964798602,0.4229153450260362,0.3417551677963499,0.576827252202984,0.3743831479480234,0.1903068065332809,0.2418163098092707,0.4656813392756652,0.3694738481377104,0.4198705101986796,0.0,0.2929025289828316,0.7354670094745339,0.70137341638974,0.864980083753612,0.6772912822815305,0.7546519360112511,0.333873911544671,0.4205728744624659,0.6483424649139783,0.863544382135691,0.4206316700829265,0.0,1.0,0.3431476171919531,0.2912668221098368,0.2816117664771718,0.5175055342880635,0.3459690395365841,0.2534097473311541,0.4141602596811738,0.8710909172390526,0.4202784341650339,0.251485972401659,0.7663748683574063,0.238095238095238,0.7717391304347827,0.9552238805970148,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5000000000000001
54826,54826,70,tBuDavePhos,tAmOH,[Ni(oTol)(Cl)(TMEDA)],K3PO4,water,0.5011665625559019,0.8018813918889832,0.3404935642272376,0.5303236552323857,0.4367323198498302,0.1766431613566351,0.1813498633384534,0.5190382942794303,0.3536724701825288,0.525525399421981,0.4897829086830327,0.3118013277048576,0.4766068421219419,0.436556906927653,0.184084922767234,0.4752037533277173,0.4264413019632889,0.1700047564681838,0.7125099978263895,0.3337330920744518,0.5726003064328604,0.7428688509278244,0.1149045699221987,0.1789199595372381,1.0,0.4569774796628738,0.2330380442434102,0.2436972709579421,0.0222499383917216,0.7391783937523773,0.5751335862270923,0.1341596861797244,0.3605257237388767,0.6538753630335691,0.6873048576183303,0.530533773847131,0.2702283154582582,0.3333333333333333,0.6630434782608696,1.0,0.7555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5000000000000001
55119,55119,70,CyJohnPhos,DEC,[Ni(oTol)(Cl)(PPh3)2],DBU,none,0.5227963983493957,0.4677612697889126,0.1367896251936154,0.3918070031851026,0.4082441727479984,0.3989970143093305,0.4395124885345176,0.3122937255540206,0.626095425980319,0.6126817428501761,0.6287959449908289,0.2937774255182491,0.405606002512302,0.0971011083865958,0.335913224778521,0.7258006710610354,0.227120182942957,0.6260239995475367,0.6482608814241901,0.4800438621368907,0.4614596622131276,0.3149015498478599,0.6090744117921476,0.68298733519105,0.0418417083000757,0.2905857957328897,0.3657369950219377,0.3957654233004641,0.9304559353441616,0.9489313496645968,0.8022656097612171,0.1550401371974512,0.2125623423595762,0.5946103650933618,0.7360777862444066,0.5765920125038051,0.0,0.6428571428571428,0.4347826086956523,0.6417910447761194,0.2666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5000000000000001
55226,55226,70,CyJohnPhos,MEK,[Ni(COD)(DQ)],DIPEA,MeOH,0.5227963983493957,0.4677612697889126,0.1367896251936154,0.3918070031851026,0.4082441727479984,0.3989970143093305,0.4395124885345176,0.3122937255540206,0.626095425980319,0.6126817428501761,0.6287959449908289,0.2937774255182491,0.405606002512302,0.0971011083865958,0.335913224778521,0.7258006710610354,0.227120182942957,0.6260239995475367,0.6482608814241901,0.4800438621368907,0.4614596622131276,0.3149015498478599,0.6090744117921476,0.68298733519105,0.0418417083000757,0.2905857957328897,0.3657369950219377,0.3957654233004641,0.9304559353441616,0.9489313496645968,0.8022656097612171,0.1550401371974512,0.2125623423595762,0.5946103650933618,0.7360777862444066,0.5765920125038051,0.0,0.4761904761904761,0.25,0.6194029850746268,0.1555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001
55347,55347,70,cataCXium PICy,MeTHF,[Ni(oTol)(Cl)(TMEDA)],DBU,none,0.548495753322487,0.4537431093082867,0.2538455914291853,0.5282448779599387,0.4070633001385121,0.6371313858165288,0.5220195298263085,0.3787833590404028,0.6097146237398752,0.5975262015476447,0.0892880299854174,0.5332824591860185,0.4893601466867986,0.5335207298276656,0.5713306508746511,0.3708837257787306,0.2251074240627815,0.2785076206421919,0.0,0.0,0.680870174695358,0.7567139550600551,0.2804410077702332,0.4662177297567828,0.1666916517217891,0.0652002469496851,0.328059559165478,0.4250529227759164,0.0,0.4252675867180528,0.0932903448740665,0.3382707758226208,0.2017844506434138,1.0,0.6280018164054679,0.5999220406191854,0.3296221719829744,0.5158730158730158,0.0,0.8656716417910446,0.4666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5000000000000001
55810,55810,70,XPhos,MeTHF,[Ni(COD)(DQ)],K3PO4,water,0.782357247134243,0.4601959532590677,0.1975913334986176,0.3053892075798631,0.2921149653208215,0.4842416607043085,0.3154322257108783,0.1143563030632906,0.5142884281654624,0.3475365079452351,0.3956538109492861,0.3012562726482796,0.393938722736414,0.3061882735815499,0.3625820344154702,0.306759342564554,0.8152202566823721,0.1121434653842861,0.4360838303638797,0.2821708210002092,0.7096392476957096,0.7366358202280578,0.256332145493986,0.3758115414791459,0.3931153958029673,0.4453046474487436,0.5645854808313804,0.6205642834247456,0.6217988418058463,0.5277277455521693,0.534735062939601,1.0,0.7170157985210368,0.3122647121671158,0.9846701066199935,0.3823465733174404,0.0964087473052183,0.5158730158730158,0.0,0.8656716417910446,0.4666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5000000000000001
55941,55941,70,XPhos,iPrOH,[Ni(oTol)(Cl)(PPh3)2],K3PO4,none,0.782357247134243,0.4601959532590677,0.1975913334986176,0.3053892075798631,0.2921149653208215,0.4842416607043085,0.3154322257108783,0.1143563030632906,0.5142884281654624,0.3475365079452351,0.3956538109492861,0.3012562726482796,0.393938722736414,0.3061882735815499,0.3625820344154702,0.306759342564554,0.8152202566823721,0.1121434653842861,0.4360838303638797,0.2821708210002092,0.7096392476957096,0.7366358202280578,0.256332145493986,0.3758115414791459,0.3931153958029673,0.4453046474487436,0.5645854808313804,0.6205642834247456,0.6217988418058463,0.5277277455521693,0.534735062939601,1.0,0.7170157985210368,0.3122647121671158,0.9846701066199935,0.3823465733174404,0.0964087473052183,0.238095238095238,0.7717391304347827,0.9552238805970148,0.7555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5000000000000001
56254,56254,70,MorDalphos,MeTHF,NiCl2.6H2O,K3PO4,water,0.5148845399003985,0.6439749378037826,0.6037298514476426,0.3215307696409081,0.4396534879067401,0.1899804561670953,0.32637288485556,0.4570680483621534,0.3582475801473561,0.6723932683332745,0.4549688101462035,0.1425119262030383,0.5467037822357648,0.4168647499728867,0.2474778983648069,0.6947629414130957,0.3328763801298583,0.6493181684689973,0.004918954627611,0.4431227638605849,0.8286484696830004,0.0,0.6955197469232751,0.0,0.171388565282053,0.5065213880771202,0.0,0.4373356343507336,0.2978797225436501,0.0953366861118495,0.7459380255634168,0.6590934593465021,0.0701831096428119,0.2638286234007333,0.5524990379959875,0.4914075276752318,0.6078218980095659,0.5158730158730158,0.0,0.8656716417910446,0.4666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5000000000000001
57761,57761,70,BrettPhos,EtOAc,[Ni(oTol)(Cl)(PPh3)2],DBU,MeOH,0.8994924353013456,0.4384464285268494,0.4705800643513707,0.2929877732738098,0.3057559205971359,0.55656259819819,0.2998260819685498,0.4564498888479771,0.6614929401546403,0.4682417697430992,0.3488269961937798,0.1668032839581719,0.4885036372158992,0.616569190783196,0.4495694940391886,0.1473247588555173,0.4300296579087814,0.3788585141962859,0.8566973086676133,0.2624882425865513,0.1091539485029106,0.3908369303740049,0.701786794331048,0.6059124450074994,0.1656830827688913,0.465929955423478,0.5847732664029418,0.3743510535666816,0.3465999256172485,0.3935112854139631,0.5788141261742461,0.4758927353787442,0.7283506534167146,0.1326931461274311,0.5766509775324643,1.0,0.4821676182617689,0.5793650793650793,0.3695652173913044,0.6343283582089552,0.2666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5000000000000001
58468,58468,70,PhDavePhos,PhMe,[Ni(oTol)(Cl)(TMEDA)],DBU,water,0.5378444834219459,0.3496184697429597,0.2747958878065786,0.5206966875608261,0.5252986922989205,0.1772924979060247,0.1967084707477751,0.2790319440249199,0.2662705277749683,0.4387811539570062,0.3905571298315022,0.2942515222834231,0.5425582545165996,0.4318550065463201,0.148302981341633,0.4476072308152903,0.6938514216830192,0.4468685486589933,0.266727145423615,0.5672750291589875,0.157402242310093,0.1636463024752147,0.563785499489454,0.6319528859851465,0.548358153997795,0.4834855310544081,0.6193450153727336,0.195384659004874,0.2108975117558977,0.7151556604607081,0.2610289365317409,0.5648681991116509,0.393585342455259,0.2862463868020424,0.5751549529345,0.4651630155293714,0.4197686499575275,1.0,0.7500000000000001,0.7014925373134328,0.4222222222222223,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001
59019,59019,70,CyAmPhos,DEC,[Ni(COD)(DQ)],DBU,none,0.3677404831022535,0.268416180454173,0.4616683453624247,0.4082787108707708,0.3707992676243157,0.8536940956045393,0.149977856967959,0.9049597052194276,0.3882585933651598,0.5378283544196227,0.3826081993758035,0.0,0.5103970971699233,0.2530350570104674,0.3587766443905216,0.5470590717594046,0.842550211450601,0.4628899684416012,0.1341388070174025,0.3993540644554982,0.0,0.3671936529069872,0.3088486819744401,0.3548168451836578,0.2810373032448775,0.4256104778688894,0.446637001423228,0.2190631349372286,0.5980092694548085,0.3967656607970134,0.342685018938922,0.6873185761493058,0.3165817358164276,0.5941702928732294,0.4400795638957996,0.6597505778672244,0.2166373641717334,0.6428571428571428,0.4347826086956523,0.6417910447761194,0.2666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5000000000000001
59248,59248,70,AmPhos,MeTHF,[Ni(oTol)(Cl)(PPh3)2],DBU,water,0.2272502251235193,0.5823185070877308,0.7091862167383252,0.4796857469555742,0.2636250581788062,0.6942094275864246,0.0458640030772037,0.9922469713559862,0.4440910894115359,0.4243720740600616,0.5412314907538713,0.1388646482430672,0.3760250490000618,0.7055683418035044,0.5518786551553077,0.471032832810981,0.5332650785198165,0.2548624863839487,0.2379287238778489,0.4921834925862718,0.4074011008241791,0.7221426525029984,0.5143259128457379,0.532615706598131,0.2577908847405817,0.2141572813898334,0.4002490723004187,0.2799858892398276,0.4070692389246612,0.8497871746510696,0.61660238757216,0.3496782409544183,0.6636763974638722,0.3565805741738512,0.5944421104984771,0.0,0.5881328805218539,0.5158730158730158,0.0,0.8656716417910446,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001
59393,59393,70,AmPhos,iPrOH,[Ni(oTol)(Cl)(PPh3)2],DBU,MeOH,0.2272502251235193,0.5823185070877308,0.7091862167383252,0.4796857469555742,0.2636250581788062,0.6942094275864246,0.0458640030772037,0.9922469713559862,0.4440910894115359,0.4243720740600616,0.5412314907538713,0.1388646482430672,0.3760250490000618,0.7055683418035044,0.5518786551553077,0.471032832810981,0.5332650785198165,0.2548624863839487,0.2379287238778489,0.4921834925862718,0.4074011008241791,0.7221426525029984,0.5143259128457379,0.532615706598131,0.2577908847405817,0.2141572813898334,0.4002490723004187,0.2799858892398276,0.4070692389246612,0.8497871746510696,0.61660238757216,0.3496782409544183,0.6636763974638722,0.3565805741738512,0.5944421104984771,0.0,0.5881328805218539,0.238095238095238,0.7717391304347827,0.9552238805970148,0.7555555555555555,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5000000000000001
59438,59438,70,AmPhos,DEC,[Ni(oTol)(Cl)(PPh3)2],DIPEA,MeOH,0.2272502251235193,0.5823185070877308,0.7091862167383252,0.4796857469555742,0.2636250581788062,0.6942094275864246,0.0458640030772037,0.9922469713559862,0.4440910894115359,0.4243720740600616,0.5412314907538713,0.1388646482430672,0.3760250490000618,0.7055683418035044,0.5518786551553077,0.471032832810981,0.5332650785198165,0.2548624863839487,0.2379287238778489,0.4921834925862718,0.4074011008241791,0.7221426525029984,0.5143259128457379,0.532615706598131,0.2577908847405817,0.2141572813898334,0.4002490723004187,0.2799858892398276,0.4070692389246612,0.8497871746510696,0.61660238757216,0.3496782409544183,0.6636763974638722,0.3565805741738512,0.5944421104984771,0.0,0.5881328805218539,0.6428571428571428,0.4347826086956523,0.6417910447761194,0.2666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001
59480,59480,70,AmPhos,EtOAc,[Ni(oTol)(Cl)(TMEDA)],Cs2CO3,MeOH,0.2272502251235193,0.5823185070877308,0.7091862167383252,0.4796857469555742,0.2636250581788062,0.6942094275864246,0.0458640030772037,0.9922469713559862,0.4440910894115359,0.4243720740600616,0.5412314907538713,0.1388646482430672,0.3760250490000618,0.7055683418035044,0.5518786551553077,0.471032832810981,0.5332650785198165,0.2548624863839487,0.2379287238778489,0.4921834925862718,0.4074011008241791,0.7221426525029984,0.5143259128457379,0.532615706598131,0.2577908847405817,0.2141572813898334,0.4002490723004187,0.2799858892398276,0.4070692389246612,0.8497871746510696,0.61660238757216,0.3496782409544183,0.6636763974638722,0.3565805741738512,0.5944421104984771,0.0,0.5881328805218539,0.5793650793650793,0.3695652173913044,0.6343283582089552,0.2666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5000000000000001
59793,59793,70,BippyPhos,PhMe,[Ni(COD)(DQ)],K3PO4,none,0.6793281815985012,0.7298691981821963,1.0000000000000002,1.0,0.3601972004858692,1.0,0.4889178612039078,0.0439723167542648,0.2506950631271282,0.4916581047799529,0.5232942218141637,0.3207844022283195,0.5994185483137286,0.3107885261625803,0.3286961332109653,0.5357619287827122,0.6038766634077339,0.5618873663305226,0.6065522405573341,0.3973659633333686,0.3009833752929146,0.117991037228469,0.2626487804698159,0.8699802684523754,0.7237831163545083,0.4986224295187729,0.0782039035105565,0.5882847014070907,0.3580295252927475,0.5760446148608174,0.639933448505552,0.5102056507276852,0.5616282990450427,0.481039957755805,0.5690923344858752,0.5047182445041019,0.4270188213840971,1.0,0.7500000000000001,0.7014925373134328,0.4222222222222223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5000000000000001
59815,59815,70,BippyPhos,iPrOH,[Ni(oTol)(Cl)(TMEDA)],Cs2CO3,water,0.6793281815985012,0.7298691981821963,1.0000000000000002,1.0,0.3601972004858692,1.0,0.4889178612039078,0.0439723167542648,0.2506950631271282,0.4916581047799529,0.5232942218141637,0.3207844022283195,0.5994185483137286,0.3107885261625803,0.3286961332109653,0.5357619287827122,0.6038766634077339,0.5618873663305226,0.6065522405573341,0.3973659633333686,0.3009833752929146,0.117991037228469,0.2626487804698159,0.8699802684523754,0.7237831163545083,0.4986224295187729,0.0782039035105565,0.5882847014070907,0.3580295252927475,0.5760446148608174,0.639933448505552,0.5102056507276852,0.5616282990450427,0.481039957755805,0.5690923344858752,0.5047182445041019,0.4270188213840971,0.238095238095238,0.7717391304347827,0.9552238805970148,0.7555555555555555,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001
59969,59969,70,BippyPhos,MEK,[Ni(oTol)(Cl)(PPh3)2],DBU,MeOH,0.6793281815985012,0.7298691981821963,1.0000000000000002,1.0,0.3601972004858692,1.0,0.4889178612039078,0.0439723167542648,0.2506950631271282,0.4916581047799529,0.5232942218141637,0.3207844022283195,0.5994185483137286,0.3107885261625803,0.3286961332109653,0.5357619287827122,0.6038766634077339,0.5618873663305226,0.6065522405573341,0.3973659633333686,0.3009833752929146,0.117991037228469,0.2626487804698159,0.8699802684523754,0.7237831163545083,0.4986224295187729,0.0782039035105565,0.5882847014070907,0.3580295252927475,0.5760446148608174,0.639933448505552,0.5102056507276852,0.5616282990450427,0.481039957755805,0.5690923344858752,0.5047182445041019,0.4270188213840971,0.4761904761904761,0.25,0.6194029850746268,0.1555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5000000000000001
60018,60018,70,BippyPhos,tAmOH,[Ni(oTol)(Cl)(PPh3)2],Cs2CO3,none,0.6793281815985012,0.7298691981821963,1.0000000000000002,1.0,0.3601972004858692,1.0,0.4889178612039078,0.0439723167542648,0.2506950631271282,0.4916581047799529,0.5232942218141637,0.3207844022283195,0.5994185483137286,0.3107885261625803,0.3286961332109653,0.5357619287827122,0.6038766634077339,0.5618873663305226,0.6065522405573341,0.3973659633333686,0.3009833752929146,0.117991037228469,0.2626487804698159,0.8699802684523754,0.7237831163545083,0.4986224295187729,0.0782039035105565,0.5882847014070907,0.3580295252927475,0.5760446148608174,0.639933448505552,0.5102056507276852,0.5616282990450427,0.481039957755805,0.5690923344858752,0.5047182445041019,0.4270188213840971,0.3333333333333333,0.6630434782608696,1.0,0.7555555555555555,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5000000000000001
60155,60155,70,CyBippyPhos,MeCN,[Ni(oTol)(Cl)(TMEDA)],K3PO4,MeOH,0.9608901286570016,0.2261032272537643,0.4049589705869656,0.5989187148122033,0.3034834919173682,0.6785717195136532,0.2510918085731832,0.2668311999080249,0.228066264712928,0.5335633908954176,1.0,0.311166148683606,1.0,0.3217186183723995,0.6440605252144493,0.3951814313407137,0.5266027705420998,0.4910598878213424,0.6705627131658057,0.2621833129516741,0.848533513250749,0.4432320997670677,0.6344960935489694,0.111810656382025,0.3701249499924195,0.2349715018427613,0.903597576444412,0.0,0.4076598458073123,0.1915577214255108,0.4128038791169695,0.1815045477417702,0.3296030731563072,0.3384507272684673,0.573420397825977,0.3203738799680269,0.4183390467716948,0.1111111111111111,0.8478260869565218,0.0,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5000000000000001
60890,60890,70,RuPhos,tAmOH,[Ni(COD)(DQ)],DIPEA,MeOH,0.7956124008696495,0.4212725865726315,0.2090757648970859,0.2569952394956417,0.4150023928691614,0.6217031299804449,0.2888076371266488,0.2280968592343958,0.7271344684885837,0.3099357318535277,0.9633651175542574,0.439449084261276,0.4734538992962472,0.3687610057901628,0.443837531871539,0.780222174247623,0.5001619381925785,0.0021955522565303,0.3398157294720271,1.0,0.5357861517243919,0.3531882928378916,0.1528065179584089,0.7235749096855314,0.0967588746652777,0.2420219077477941,0.1695810946740908,0.4559217014398622,0.1796243535373703,0.4659294074754187,0.3421327203443204,0.5870942740659918,0.2646446016675038,0.4936122931712647,0.2112131359423132,0.3315803248387179,0.4447487610276582,0.3333333333333333,0.6630434782608696,1.0,0.7555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001
61457,61457,70,DavePhos,MeCN,[Ni(oTol)(Cl)(PPh3)2],DBU,MeOH,0.6389100117708069,0.4508298291432576,0.1339448252892083,0.3809308438848126,0.4816445514042745,0.4151639722889044,0.3872540485881143,0.3119162904945342,0.5342039933441005,0.4253139618599392,0.6982566789598306,0.2307045353318086,0.3376604598970054,0.3613326651270643,0.2126673336093743,0.7543731380707799,0.7228946781274829,0.4154697057899926,0.4604397432321047,0.5364975237681587,0.3570678717032826,0.917187545609046,0.1469618577834295,0.365621059865391,0.6333578682397549,0.4701240667426097,0.5011371705922212,0.2208169358768299,0.3011200457699632,0.4026333121116496,0.4088906979399443,0.2246109909823585,0.7049571482937431,0.2294912285672386,0.4530536177910582,0.7498794504481077,0.7425128832888718,0.1111111111111111,0.8478260869565218,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5000000000000001
61523,61523,70,DavePhos,PhMe,[Ni(COD)(DQ)],K3PO4,MeOH,0.6389100117708069,0.4508298291432576,0.1339448252892083,0.3809308438848126,0.4816445514042745,0.4151639722889044,0.3872540485881143,0.3119162904945342,0.5342039933441005,0.4253139618599392,0.6982566789598306,0.2307045353318086,0.3376604598970054,0.3613326651270643,0.2126673336093743,0.7543731380707799,0.7228946781274829,0.4154697057899926,0.4604397432321047,0.5364975237681587,0.3570678717032826,0.917187545609046,0.1469618577834295,0.365621059865391,0.6333578682397549,0.4701240667426097,0.5011371705922212,0.2208169358768299,0.3011200457699632,0.4026333121116496,0.4088906979399443,0.2246109909823585,0.7049571482937431,0.2294912285672386,0.4530536177910582,0.7498794504481077,0.7425128832888718,1.0,0.7500000000000001,0.7014925373134328,0.4222222222222223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5000000000000001
61774,61774,70,DavePhos,tAmOH,NiCl2.6H2O,K3PO4,water,0.6389100117708069,0.4508298291432576,0.1339448252892083,0.3809308438848126,0.4816445514042745,0.4151639722889044,0.3872540485881143,0.3119162904945342,0.5342039933441005,0.4253139618599392,0.6982566789598306,0.2307045353318086,0.3376604598970054,0.3613326651270643,0.2126673336093743,0.7543731380707799,0.7228946781274829,0.4154697057899926,0.4604397432321047,0.5364975237681587,0.3570678717032826,0.917187545609046,0.1469618577834295,0.365621059865391,0.6333578682397549,0.4701240667426097,0.5011371705922212,0.2208169358768299,0.3011200457699632,0.4026333121116496,0.4088906979399443,0.2246109909823585,0.7049571482937431,0.2294912285672386,0.4530536177910582,0.7498794504481077,0.7425128832888718,0.3333333333333333,0.6630434782608696,1.0,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5000000000000001
61906,61906,70,EPhos,MeCN,[Ni(COD)(DQ)],K3PO4,water,0.8951294422612691,0.414627640637808,0.4654129703201411,0.2392738245361053,0.2972218995047978,0.591404153002274,0.3218340630119076,0.469069434607113,0.8374187506890798,0.4229229254432916,0.4297827237995808,0.1258655322860196,0.2846676496590959,0.5221599076603021,0.0691154301038111,0.0495459631040812,0.410377717230052,0.4346012754431516,0.7877137316668159,0.4318329187274485,0.7463709120130639,0.3067207881831178,0.6948723506076095,0.768222316098118,0.6988836936610942,0.7601178449114674,0.5947619447300541,0.1784319296958331,0.1941241453138076,0.6111036914283812,0.6549458489175894,0.6088402613464878,0.0,0.7490156673299315,0.3074030650742707,0.3534793678346241,0.5686518073445717,0.1111111111111111,0.8478260869565218,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5000000000000001
62316,62316,70,PhenCar-Phos,MeCN,[Ni(oTol)(Cl)(PPh3)2],DIPEA,none,0.7366569606589266,0.3935299853516366,0.2254539418560786,0.4958923591978953,0.3710480611202068,0.4251541547074131,0.3711071719420196,0.381439245775834,0.3315216228506839,0.455244767040529,0.4855300599338592,0.2092693468991436,0.4674284841692637,0.4310802773679975,0.4408285104576965,0.4306530104938742,0.5096831930558714,0.4919422114907664,0.4049111530476735,0.414722970898544,0.4360990482360647,0.6130768306284567,0.2776596877703386,0.0457451518208095,0.6492644546941021,0.7408631156211782,0.5187450268860809,0.6381052763727337,1.0,0.512282869098405,0.4517853357326567,0.5975152931603095,0.5507917714598819,0.9377413205699884,0.0734149400985914,0.2379461849342942,0.2219059588730486,0.1111111111111111,0.8478260869565218,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5000000000000001
62342,62342,70,PhenCar-Phos,MeCN,NiCl2.6H2O,DIPEA,MeOH,0.7366569606589266,0.3935299853516366,0.2254539418560786,0.4958923591978953,0.3710480611202068,0.4251541547074131,0.3711071719420196,0.381439245775834,0.3315216228506839,0.455244767040529,0.4855300599338592,0.2092693468991436,0.4674284841692637,0.4310802773679975,0.4408285104576965,0.4306530104938742,0.5096831930558714,0.4919422114907664,0.4049111530476735,0.414722970898544,0.4360990482360647,0.6130768306284567,0.2776596877703386,0.0457451518208095,0.6492644546941021,0.7408631156211782,0.5187450268860809,0.6381052763727337,1.0,0.512282869098405,0.4517853357326567,0.5975152931603095,0.5507917714598819,0.9377413205699884,0.0734149400985914,0.2379461849342942,0.2219059588730486,0.1111111111111111,0.8478260869565218,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001
62399,62399,70,PhenCar-Phos,PhMe,NiCl2.6H2O,K3PO4,MeOH,0.7366569606589266,0.3935299853516366,0.2254539418560786,0.4958923591978953,0.3710480611202068,0.4251541547074131,0.3711071719420196,0.381439245775834,0.3315216228506839,0.455244767040529,0.4855300599338592,0.2092693468991436,0.4674284841692637,0.4310802773679975,0.4408285104576965,0.4306530104938742,0.5096831930558714,0.4919422114907664,0.4049111530476735,0.414722970898544,0.4360990482360647,0.6130768306284567,0.2776596877703386,0.0457451518208095,0.6492644546941021,0.7408631156211782,0.5187450268860809,0.6381052763727337,1.0,0.512282869098405,0.4517853357326567,0.5975152931603095,0.5507917714598819,0.9377413205699884,0.0734149400985914,0.2379461849342942,0.2219059588730486,1.0,0.7500000000000001,0.7014925373134328,0.4222222222222223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5000000000000001
62731,62731,70,CPhos,MeTHF,NiCl2.6H2O,Cs2CO3,water,0.6681566272726914,0.4552189389250423,0.2065720040997588,0.3513945796140497,0.4654381504586302,0.3864289849373565,0.3880291439831174,0.3170785328951977,0.3283319893573225,0.4572672180190324,0.4344849697615148,0.277749090016301,0.2304114427144536,0.5493431020758435,0.3350065914099894,0.5189007257506988,0.7459461095650965,0.6088617188250721,0.4121925000252474,0.4427500125501889,0.2933127849277396,0.7366285051346806,0.6775011327418549,0.6369347342077007,0.5163131382324105,0.2723641194741883,0.2593375927318362,0.4068582275427983,0.4883241258900685,0.2314379128653199,0.4395733279785587,0.2217590152150474,0.488927379427819,0.0051310939488743,1.0,0.3143249224098252,0.4605996678366879,0.5158730158730158,0.0,0.8656716417910446,0.4666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001
